idx,sentence1,sentence2,label
1065,"Kids, adults, booksellers and postal workers all are preparing for ""Harry Potter and the Order of the Phoenix.""","The crates are full of hardback copies of ""Harry Potter and the Order of the Phoenix.""",2.200000047683716
3947,Head of CIA resigns over affair,Hall of Fame beckons for Capriati,0.0
36,A man plays the violin.,A man is playing violin.,5.0
2701,Tampering with medicine has been so lucrative that many of those arrested lived in million-dollar homes.,"Tampering with medicine apparently was so lucrative, investigators said, that many of the suspects lived in million-dollar homes.",4.75
255,A man is buttering a piece of bread.,A man is applying butter to bread.,5.0
886,A woman is applying cosmetics to her face.,A woman is putting on makeup.,4.599999904632568
4246,Four seriously injured in M23 motorway crash,Four injured in motorway crash,3.5999999046325684
559,Two men are helping a boy.,Two men are with a young child.,3.5999999046325684
4563,Royal sorrow over nurse's death,Radio prankster in tears over nurse’s death,2.799999952316284
710,I don't see why there should be any problem with this whatsoever.,I don't see why that should be a problem.,5.0
3594,nicaragua commemorated the 25th anniversary of the sandinista revolution that toppled the dictatorship of anastasio somoza but imposed a cuban-style leftist regime.,nicaragua commemorated the 25th anniversary of the sandinista revolution.,3.799999952316284
535,A woman is about to paint.,A boy is about to take a picture.,1.0
2586,"Based on a separate survey of households, the unemployment rate fell in August to 6.1 percent from 6.2 percent.","Labor Department analysts discounted a slight improvement in the national unemployment rate, which fell in August to 6.1 percent from 6.2 percent.",3.75
697,I agree with others (and yourself) in that I have never heard this phrase in English.,I have never heard or seen the phrase you mention.,4.0
4608,UK police say no terrorism link to helicopter crash,China police seek eight suspects over crash,1.0
2882,They said the child was taken to Nassau County Medical Center for observation.,"The boy was taken to Nassau University Medical Center, where staff said he was ""doing okay.""",3.4000000953674316
4538,Sri Lanka's Tamils Vote for Greater Autonomy,Syria talks for Cameron and Putin,0.4000000059604645
315,A black and white photo of a man driving a car and someone with a motorcycle.,A black and white photo of a man in a classic car and a man with a classic motorcycle.,4.0
1271,"Russia, China veto UN resolution on Syria endorsing","Russia, China veto U.N. draft backing Arab plan for Syria (Reuters)",3.799999952316284
295,Living room or den with large screen television.,Living room with tan furniture and flat screen television.,3.200000047683716
4163,Putin casts ballot as Russians vote,Putin to win Russia's presidential election,1.399999976158142
4633,Dozens killed in air strike on bakery in central Syria,'Dozens killed' in Syrian air strike on bakery,5.0
5115,Ukraine's Yanukovych says he does not plan to resign,Ukraine opposition demands Yanukovich resign,1.399999976158142
4823,Ex-Virginia governor Bob McDonnell charged with corruption,"Virginia's ex-Gov. Bob McDonnell, wife charged with corruption",3.799999952316284
376,two young girls hug each other in the grass.,two young girls holding each other on the grassy ground,4.599999904632568
49,The ballerina is dancing.,A man is dancing.,1.75
2063,"Israel doesn't give a ****, accept it.",That Israel doesn't giva a **** what anybody else thinks.,3.4000000953674316
1572,A blonde dog is catching a ball in its mouth in the snow.,A little blonde girl is sitting on a green chair.,0.0
2942,"The Nasdaq composite index rose 13.70, or 0.8 per cent, to 1700.34.","The technology-laced Nasdaq Composite Index .IXIC gained 13.73 points, or 0.81 percent, to finish at 1,700.34.",3.75
4173,Israel must release or try Palestinian on prolonged hunger strike,Israeli minister wants Palestinian leader's ouster,0.5
3752,Explosion hits oil pipeline in Syria's Homs,Explosion hits pipeline as Assad attacks cities,2.5999999046325684
1489,A blue bird perched on a gloved hand.,A bird is perched on a person's gloved hand.,4.400000095367432
309,The bird is sitting on the branch.,A red and brown bird is perched on branches.,3.200000047683716
1192,Chinese stocks close higher midday Friday,Chinese stocks open lower Friday,1.0
3139,"Seven 20- and 21-year-old cadets were ticketed by police for drinking alcohol in an off-campus hotel room early Saturday with two young women, aged 16 and 18.","Seven 20- and 21-year-old male cadets were caught in an off-campus hotel room early Saturday with two female teens, 16 and 18 years.",3.200000047683716
4274,US Afghanistan general linked to Petraeus scandal,Senior US general linked to Petraeus scandal,3.799999952316284
4749,Egypt votes on new constitution,Egyptians vote on divisive constitution,3.799999952316284
5399,Shankill blast victims to be remembered,Crocodile victim's body recovered,0.20000000298023224
770,In some nowadays Indo-European languages you can still see rests of base-20 numeral systems.,"Modern Englishes, and many other well-known languages, use base 10 (ie decimal) systems of numerals.",2.200000047683716
5211,Mandela remains in hospital,Mandela remains in 'intensive care',3.5999999046325684
1613,A man in a white suit walks down the street holding a newspaper.,A man in a white suit walks outside carrying a newspaper.,4.599999904632568
4638,UN says US drones violate Pakistan's sovereignty,UN: US drone strikes violate Pakistan's sovereignty,4.400000095367432
313,A black and white cat playing with a wool basket.,A black and white cat lying on a blanket.,1.7999999523162842
370,The couple is sitting near the water in lawn chairs.,The boy hops from one picnic table to the other in the park.,0.0
2527,"Cmdr. Rod Gibbons, an academy spokesman, said, ""The academy is shocked and saddened.",Naval Academy spokesman Cmdr. Rod Gibbons said: ``Today's announcement came as a surprise.,3.25
1563,A brown and black dog is jumping to catch a red ball.,A brown and black dog jumps for a red ball.,5.0
910,"The single currency rose as far as 135.13 yen , matching a record high hit shortly after the euro's launch in January 1999.","The single currency rose as far as 135.26 yen , its highest level since the introduction of the single currency in January 1999.",3.5
1463,China yuan weakens to 6.1559 against USD,China yuan weakens to 6.1818 against USD Tuesday,3.5999999046325684
1386,A man playing a video game in a store.,Man playing game in a store.,3.4000000953674316
739,A woman is dancing.,A woman is slicing ginger.,0.25
3952,Barclays hit by fresh U.S. investigations,Barclays hit by fresh US probe,4.400000095367432
1230,Delhi gang rape victim dies in Singapore hospital,Delhi gang rape victim flown to Singapore hospital,3.4000000953674316
194,A person uses a blowtorch on two cameras.,A person is burning cameras.,2.3329999446868896
515,Four girls happily walk down a sidewalk.,Three young girls walk down a sidewalk.,3.4000000953674316
117,A woman and man are riding in a car.,A woman driving a car is talking to the man seated beside her.,3.4000000953674316
3066,OPEC producers at a meeting on Wednesday are set to pressure independent oil exporters to contribute to the cartel's next supply cut to allow for the return of Iraqi oil.,OPEC this week is set to pressure independent exporters to back the cartel's next supply cut to prevent the resumption of Iraqi exports undercutting oil prices.,2.799999952316284
2241,Regulation get the government into everything.,"""Get the government into everything?""",2.4000000953674316
613,A boy whacks a man with a sword.,A boy spanks a man with a plastic sword.,3.3329999446868896
1000,"Miodrag Zivkovic, of the Liberal Alliance of Montenegro, won 31 percent of the vote while the independent Dragan Hajdukovic got four percent.","Miodrag Zivkovic, the leader of the pro-independence opposition Liberal Alliance, came in second with 31 percent of the vote.",3.0
709,"As others have said, ""ten of six"", though not used in many English speaking areas, would be understood as 5:50.","""Ten of six"" probably means 5:50 but I have not heard it before.",3.799999952316284
3696,the part of the purpose of the united states plan is to increase pressure on north korea.,the united states and the allies of the united states believe iran is pursuing nuclear arms.,0.800000011920929
340,Home office space with bright green walls and artwork.,Small office space with bright green walls.,3.799999952316284
5037,N. Korea's Kim hails execution of powerful uncle,North Korea's Kim seen behind sacking of powerful uncle,4.599999904632568
1291,"Suicide bomb kills 4, injures 13 in Pakistan",Twitter blocks content in Pakistan,0.0
4922,Building collapses in India; 25 feared trapped,India building collapse kills 14; dozens trapped,3.0
3041,The findings appear in Wednesday's Journal of the American Medical Association (news - web sites).,The results are to be published in Wednesday's issue of The Journal of the American Medical Association.,3.5
